2018-09-06 13:45:01,RT @kunalshah54: @LoveSoniaMovie #Lovesonia has widened new areas of content &amp; mktg as this is the game changer n 2b discussed with spcl at…
2018-09-06 13:44:29,RT @HrishiKay: Intense film with some heavy duty acting. Just got out of a screening of #LoveSonia Well done @BecauseImFreida @RichaChadha…
2018-09-06 13:44:04,RT @TusharrJoshi: #LoveSonia is beyond disturbing. It’s dark and depressing. It also has some terrific performances by @BajpayeeManoj @Rich…
2018-09-06 13:43:37,"RT @GaurangChauhan: #LoveSonia is hard-hitting, disturbing and powerful. It'll make you uncomfortable for it shows the ugly reality of the…"
2018-09-06 13:43:31,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:43:27,"RT @Koimoi: #BoxOffice: With #Stree, Bollywood gets the 6th blockbuster of 2018 in just 8 months!

@amarkaushik @MaddockFilms @JioCinema @r…"
2018-09-06 13:42:22,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 13:41:48,"RT @Koimoi: #Stree #boxoffice: Crosses 50 crore mark in just 6 days, has a bigger Wednesday than Tuesday!

@ShraddhaKapoor @RajkummarRao @a…"
2018-09-06 13:41:18,"RT @Koimoi: #BoxOffice: With #Stree, Bollywood gets the 6th blockbuster of 2018 in just 8 months!

@amarkaushik @MaddockFilms @JioCinema @r…"
2018-09-06 13:37:37,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:36:57,"RT @teamrb_: #Stree
1st Day :- 06.83cr
2nd Day :- 10.87cr
3rd Day :- 14.57cr
4th Day :- 09.70cr
5th Day :- 06.37cr
6th Day :- 05.75cr*
Tota…"
2018-09-06 13:36:20,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:31:08,"#BoxOffice: With #Stree, Bollywood gets the 6th blockbuster of 2018 in just 8 months!

@amarkaushik @MaddockFilms… https://t.co/eMQnrv6KZn"
2018-09-06 13:30:49,@Aparshakti @ShraddhaKapoor @RajkummarRao @amarkaushik @TripathiiPankaj @nowitsabhi @MaddockFilms @krishdk @rajndk… https://t.co/X602twEQiv
2018-09-06 13:27:49,We always love your acting @RajkummarRao sir.. and very awesome acting in #Stree movie 5/5 in acting and overall 4.… https://t.co/JpWLnhd66Q
2018-09-06 13:26:35,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 13:23:54,RT @Varun_dvn: #stree balances comedy and horror perfectly. It’s defiently the coolest film of the year for me. @RajkummarRao  Vicky pleass…
2018-09-06 13:23:27,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:22:33,RT @Kabirduhansingh: Last night saw #Stree matlab Best film of the year.@RajkummarRao bhai you are brilliant actor.@Aparshakti brother aap…
2018-09-06 13:18:18,"#Stree SUPERHIT Collection
Fri: 6.82cr
Sat: 10.87cr
Sun: 13.57cr
Mon: 9.70cr
Tue: 6.37cr
Wed: 6.55cr 
&lt;Total: 54.89… https://t.co/m2lCk5SDtK"
2018-09-06 13:18:08,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:15:28,"RT @pinkvilla: #Stree Box Office Collection: #RajkummarRao and #ShraddhaKapoor's horror comedy crosses the 50 crore mark
https://t.co/5otxY…"
2018-09-06 13:11:31,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 13:09:51,@RajkummarRao Viki pleez..! 😜#Stree was an awesome movie ❤️
2018-09-06 13:09:05,"RT @pinkvilla: #Stree Box Office Collection: #RajkummarRao and #ShraddhaKapoor's horror comedy crosses the 50 crore mark
https://t.co/5otxY…"
2018-09-06 13:08:45,"#Stree Is Unstoppable, Crosses The 50 Crore Mark

https://t.co/Vlm9dcDRnL

@ShraddhaKapoor @RajkummarRao… https://t.co/91M6JyhgmE"
2018-09-06 13:06:20,"RT @bombaytimes: .@RajkummarRao reveals that he was once replaced by someone in a film

https://t.co/3opWI0zOkW"
2018-09-06 13:06:09,RT @sidkannan: #Stree power is ruling the box office with 32.07 Cr collection in 1st week. Kudos to da entire team. Fantastic story &amp; a bri…
2018-09-06 13:06:01,"RT @sumitsaurabh: #Stree ! Brilliant movie ! Amazing script , direction , acting , music ! Congratulations for the success ! 

 @RajkummarR…"
2018-09-06 13:05:50,RT @NimratOfficial: Big up to the whole team of #Stree !! Flawless in every department !! Loved loved loved it !! Haven’t ever been this sc…
2018-09-06 13:01:25,"RT @teamrb_: Have already announced this a way before any would have thought, #Stree is a pure BLOCKBUSTER!! 
Sustaining like 'wonderful' o…"
2018-09-06 13:01:24,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 12:59:59,"RT @PeepingMoon: He stood by her side #AgainstAllOdds. Here's a glimpse of how Manish met Sonia -https://t.co/OZVeEa1mP4 

#LoveSonia @mrun…"
2018-09-06 12:58:57,"RT @janiceseq85: #Stree is friggin phenomenal! Great idea, brilliantly executed. Can’t shower enough praise on director Amar Kaushik and wr…"
2018-09-06 12:58:46,@KRKBoxOffice Stree is hit bcoz of #Shardhakapoor not Raj Kumar Rao .Who is the stree in movie. @RajkummarRao tum s… https://t.co/eEzHrSZOeO
2018-09-06 12:57:05,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:56:31,@RajkummarRao Rajkumar sir i am a big fan of ur natural acting always waiting eagerly for ur new movie just love u sir
2018-09-06 12:55:57,"RT @banerjee1993: @RajkummarRao @ShraddhaKapoor 
watched #Stree. Loved it. What a brilliant film. Superb theme &amp; story. Well written, craft…"
2018-09-06 12:55:42,"RT @banerjee1993: @RajkummarRao @ShraddhaKapoor 
watched #Stree. Loved it. What a brilliant film. Superb theme &amp; story. Well written, craft…"
2018-09-06 12:55:23,"RT @shuklasaab_: Late But finally Watched #Stree 🎬
What an experience! Horror comedy well defined. 
Enjoyed #Stree 🎬 thoroughly. 
What a pe…"
2018-09-06 12:53:02,RT @RajkummarRao: The one who inspires u to believe in self is the one u must trust. @mehtahansal is my #TrustKaMaster who has always taugh…
2018-09-06 12:51:57,"#Stree super strong at Box office on Wednesday.. It's turns to Blockbuster very soon..

Total : 54.89 cr
Verdict :… https://t.co/Nbk3vsn1TS"
2018-09-06 12:51:03,"RT @pinkvilla: #Stree Box Office Collection: #RajkummarRao and #ShraddhaKapoor's horror comedy crosses the 50 crore mark
https://t.co/5otxY…"
2018-09-06 12:49:54,RT @Varun_dvn: #stree balances comedy and horror perfectly. It’s defiently the coolest film of the year for me. @RajkummarRao  Vicky pleass…
2018-09-06 12:48:56,RT @taapsee: It’s so good to see horror comedy done right in a Hindi film. Congratulations to the entire team of #Stree @amarkaushik #Dinoo…
2018-09-06 12:48:46,#Stree Box Office Collection: #RajkummarRao and #ShraddhaKapoor's horror comedy crosses the 50 crore mark… https://t.co/Hv1RmU9e8L
2018-09-06 12:48:46,"RT @JaiHMehta: “Love. It's a beautiful word.”
Here’s one of my favorite scenes from our film #Aligarh 🏳️‍🌈
@mehtahansal @RajkummarRao @Bajp…"
2018-09-06 12:48:32,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 12:48:20,RT @ANURAG10461786: Going to watch Aligarh the movie once again to tribute great Dr. Siras to free from sec377 verdict and thanks to @Bajpa…
2018-09-06 12:47:50,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 12:46:59,RT @Team_Rajkummar: Team #Stree @RajkummarRao 😎✌ https://t.co/qgXETX653j
2018-09-06 12:46:13,RT @girishjohar: Numbers coming in... Superb Hold on Tuesday BO as well .... #Stree ...  👏🏻👏🏻👏🏻 💥💕 @RajkummarRao @ShraddhaKapoor @Tripathii…
2018-09-06 12:45:54,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 12:45:52,RT @StarGoldIndia: .@RajkummarRao and @ShraddhaKapoor share spine-chilling tales beyond the stories of Chanderi. Share your story in 200 ch…
2018-09-06 12:43:20,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 12:42:22,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 12:42:04,RT @GAUAHAR_KHAN: Pls watch STREE .... 👏🏻👏🏻👏🏻👏🏻👏🏻 @RajkummarRao I’m a fan forever ! @Aparshakti u are brilliant !! The script writer n dire…
2018-09-06 12:41:01,The historic verdict of #Section377 has been much appreciated by B-Town celebrities @karanjohar @TheJohnAbraham… https://t.co/JPOebl2oDN
2018-09-06 12:39:36,"RT @PaytmTickets: She's here and she's killing it, literally! #StreeBlockbuster #StreeMovieReview Book your tickets now if you haven't alre…"
2018-09-06 12:39:33,Stree movie released in youtube @ndtvindia @RajkummarRao @aajtak this is such a dirty act @Google @YouTube should h… https://t.co/6q02z4WM9u
2018-09-06 12:35:00,"Late But finally Watched #Stree 🎬
What an experience! Horror comedy well defined. 
Enjoyed #Stree 🎬 thoroughly. 
Wh… https://t.co/OBshAIoJ7z"
2018-09-06 12:34:17,@sayarkingsuraj @iamfansrkking @iamsrk @Zero21Dec @RedChilliesEnt @iamsrkclub @SRKUniverse @TKKFC_ONLINE… https://t.co/Og0pZEd5Iu
2018-09-06 12:33:58,@directorscutpvr @thenunmovie @ShraddhaKapoor @RajkummarRao @bindasbhidu @rampalarjun I am with stree n nun
2018-09-06 12:30:46,@AdarshdvN @Varun_dvn @ShraddhaKapoor @AnushkaSharma @RajkummarRao Oh god!!!😂😂😂
2018-09-06 12:30:10,RT @Sea_Vansh: What a great movie #Stree . Horror comedy ka kya awesome combination hai . Superhit movie . Great work done by @RajkummarRao…
2018-09-06 12:28:48,"@RajkummarRao @ShraddhaKapoor 
watched #Stree. Loved it. What a brilliant film. Superb theme &amp; story. Well written,… https://t.co/sgNFTMyZT9"
2018-09-06 12:25:32,"RT @MaddockFilms: The internet can't get enough of #AaoKabhiHaveliPe, can you?
Watch the song: https://t.co/NRejVgJqLY

@kritisanon @Rajkum…"
2018-09-06 12:25:22,RT @AniGuha: You guys deserve all the love coming your way. Don’t start counting the money yet. :) #AmarKaushik @krishdk @rajnidimoru @Sumi…
2018-09-06 12:23:47,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 12:21:08,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:20:06,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:20:01,"Outstanding movie 😍 horror +comedy =😍👌👌👏👏👏
@ShraddhaKapoor @RajkummarRao @amarkaushik @TripathiiPankaj @Aparshakti… https://t.co/eUBrp9ByNO"
2018-09-06 12:18:50,"I am little late in the day but take a bow @amarkaushik , bowled over by #Stree . Loved it. Kudos to the team… https://t.co/ZT2KxQ3NQ1"
2018-09-06 12:18:02,RT @UrbanAsian: Have a look at the dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release world…
2018-09-06 12:17:57,RT @bollywood_bee: Here's the latest dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release wor…
2018-09-06 12:17:53,RT @BOCapsule: #BOCapsule Have A Look At The Dialogue Promo From @LoveSoniaMovie Where Manish a.k.a @RajkummarRao Meets Sonia a.k.a @mrunal…
2018-09-06 12:17:47,RT @kinkylilboots: Check out the dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release worldwi…
2018-09-06 12:17:42,"RT @PeepingMoon: He stood by her side #AgainstAllOdds. Here's a glimpse of how Manish met Sonia -https://t.co/OZVeEa1mP4 

#LoveSonia @mrun…"
2018-09-06 12:17:20,@filmfare The @RajkummarRao Show.
2018-09-06 12:17:09,"RT @MaddockFilms: A moment of excitement and nervousness!
Happy #TeachersDay to all the teachers who gave us an opportunity to express ours…"
2018-09-06 12:16:42,RT @UrbanAsian: Have a look at the dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release world…
2018-09-06 12:16:38,RT @bollywood_bee: Here's the latest dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release wor…
2018-09-06 12:16:31,RT @BOCapsule: #BOCapsule Have A Look At The Dialogue Promo From @LoveSoniaMovie Where Manish a.k.a @RajkummarRao Meets Sonia a.k.a @mrunal…
2018-09-06 12:16:21,RT @kinkylilboots: Check out the dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release worldwi…
2018-09-06 12:09:32,RT @UrbanAsian: Have a look at the dialogue promo from #LoveSonia where 'Manish' a.k.a @RajkummarRao meets Sonia. The film to release world…
2018-09-06 12:09:27,@KomalNahta @ShraddhaKapoor Anyone &amp; everyone who have watched the movie know why the movie is working in Box-office. @RajkummarRao 👏
2018-09-06 12:09:26,@ankur100 @RajkummarRao Brother
2018-09-06 12:08:42,@RajkummarRao Jst a awsm mvi! Equally fun nd gsbmp r also there...loved all the chrctr nd the lst twst is unprdctble...hpoing fr a sequal!!
2018-09-06 12:08:18,RT @TusharrJoshi: Just got back after watching #Stree in a packed late night show. Apart from @RajkummarRao @ShraddhaKapoor and the casts t…
2018-09-06 12:08:17,RT @girishjohar: Numbers coming in... Superb Hold on Tuesday BO as well .... #Stree ...  👏🏻👏🏻👏🏻 💥💕 @RajkummarRao @ShraddhaKapoor @Tripathii…
2018-09-06 12:08:15,"RT @AshwiniDodani: Maddening &amp; humorous at the same time. @Aparshakti + @nowitsabhi are fantastic. Super chemistry.

@TripathiiPankaj sir a…"
2018-09-06 12:08:13,"RT @TSeries: It’s time to meet her! 
#Stree is now showing at a theatre near you!
Book now: https://t.co/xlX0OMV1ja

@RajkummarRao #DineshV…"
2018-09-06 12:08:06,RT @sayoni_tweets: What an experience! Horror comedy well defined. Enjoyed #Stree thoroughly. What a performance @RajkummarRao @ShraddhaKap…
2018-09-06 12:07:58,"RT @MaddockFilms: A moment of excitement and nervousness!
Happy #TeachersDay to all the teachers who gave us an opportunity to express ours…"
2018-09-06 12:07:53,@ShraddhaKapoor @RajkummarRao @amarkaushik @TripathiiPankaj @Aparshakti @nowitsabhi @MaddockFilms @krishdk @rajndk… https://t.co/epH9RKdzmB
2018-09-06 12:07:38,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:07:32,"RT @iAmNehaKakkar: Watched #Stree loved it!! @amarkaushik 👏🏼 
@RajkummarRao You’re a blessing to Hindi Film Industry 🙌🏼 
@ShraddhaKapoor Yo…"
2018-09-06 12:06:57,RT @AniGuha: You guys deserve all the love coming your way. Don’t start counting the money yet. :) #AmarKaushik @krishdk @rajnidimoru @Sumi…
2018-09-06 12:06:27,RT @NimratOfficial: Big up to the whole team of #Stree !! Flawless in every department !! Loved loved loved it !! Haven’t ever been this sc…
2018-09-06 12:06:23,RT @StarGoldIndia: .@RajkummarRao and @ShraddhaKapoor share spine-chilling tales beyond the stories of Chanderi. Share your story in 200 ch…
2018-09-06 12:06:22,@Shivadamachi @theconfusedsage @RajkummarRao 👍nice to know you.
2018-09-06 12:06:18,"RT @newslaundry: ""@RajkummarRao and #PankajTripathi are a boon to Indian Cinema."" 

In which @AbhinandanSekhr and @Rajyasree discuss #Stree…"
2018-09-06 12:05:35,"RT @thepagaldost: The casting director has managed to bring some of the finest actors. Right from @_AdilHussain, @RichaChadha, @RajkummarRa…"
2018-09-06 12:02:03,"RT @divyenndu: Saw #Stree last nite, wat a super fun movie it is. डराती hai, हंसाती hai, lekin pyaar se! Superb performances by @RajkummarR…"
2018-09-06 12:01:23,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:00:26,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:00:04,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:00:00,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 12:00:00,"#NationalNutritionWeek 
Spot an #Ad that encourages excessive consumption?
Complain to ASCI on WhatsApp #7710012345… https://t.co/3PTkCnHLlm"
2018-09-06 11:59:07,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 11:56:28,@RajkummarRao Dear @RajkummarRao your acting is super awesome in #Stree Congratulations to entire team !!!!
2018-09-06 11:54:54,RT @BollywoodNewbie: So I saw #stree last night and I can't stop thinking about. The performances are mostly terrific with one notable exce…
2018-09-06 11:53:01,RT @AniGuha: You guys deserve all the love coming your way. Don’t start counting the money yet. :) #AmarKaushik @krishdk @rajnidimoru @Sumi…
2018-09-06 11:52:20,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:51:49,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:50:52,"‘Stree’ is a jewel of Bollywood ,it’s refreshing and the acting of @RajkummarRao @TripathiiPankaj adds to the shine . Keep it up 😍"
2018-09-06 11:49:05,"RT @sumitsaurabh: #Stree ! Brilliant movie ! Amazing script , direction , acting , music ! Congratulations for the success ! 

 @RajkummarR…"
2018-09-06 11:48:49,He stood by her side #AgainstAllOdds. Here's a glimpse of how Manish met Sonia -https://t.co/OZVeEa1mP4… https://t.co/H2UypokfQl
2018-09-06 11:48:43,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:48:02,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 11:47:36,"RT @RajkummarRao: @GAUAHAR_KHAN Hey Gauahar, thank you so much."
2018-09-06 11:44:58,"@RajkummarRao On this occasion, I remember the film Aligarh, another touching film by you."
2018-09-06 11:43:10,Superb Movie...#Stree @ShraddhaKapoor @RajkummarRao Horror comedy ka jabardast combination and 1 very good message… https://t.co/39HUhDHLXL
2018-09-06 11:41:33,"Hey, @RajkummarRao thanks for the interview. 💜 https://t.co/0eXdM13EGH"
2018-09-06 11:40:36,"Just now I came back after saying sorry it was just a fabulous horcom 
Iris comedy as well as spooky too
About I ju… https://t.co/xnjPkwnOxR"
2018-09-06 11:36:57,RT @AniGuha: You guys deserve all the love coming your way. Don’t start counting the money yet. :) #AmarKaushik @krishdk @rajnidimoru @Sumi…
2018-09-06 11:36:40,"RT @dnyana_official: Whattttt #Stree movie
#superduper Combination of #horrorComedy 
Wow @ShraddhaKapoor &amp; @RajkummarRao https://t.co/ULoWv…"
2018-09-06 11:36:26,"@RajkummarRao I wish Prof.Siras would have lived long to see this happen.👍🏼
@mehtahansal 🙏🏼"
2018-09-06 11:35:40,"EXCLUSIVE - Rajkummar Rao: You can't work thinking about box office @RajkummarRao 
https://t.co/3j2vG5dg8S… https://t.co/RAxgUQOrAA"
2018-09-06 11:35:32,"https://t.co/8kn11k6sP9
Richa Chadha hosts a special screening of 'Love Sonia' for women of small towns @mrunal0801… https://t.co/ZtQHDjYELs"
2018-09-06 11:32:47,@RajkummarRao @Aparshakti @ShraddhaKapoor what performances.. Amazing from the 1st frame till the last and really h… https://t.co/fSXFtdfS1m
2018-09-06 11:32:09,@siddhigupta1999 @ShraddhaKapoor @RajkummarRao @Aparshakti your wish :)
2018-09-06 11:31:38,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:28:09,"RT @AdarshdvN: This is 😂😂😂
@Varun_dvn @ShraddhaKapoor @AnushkaSharma @RajkummarRao 
#Stree #SuiDhaagaMadeInIndia https://t.co/XsC3fuG7Ow"
2018-09-06 11:27:10,"Just watched #Stree 
I word review masterpiece 
@ShraddhaKapoor @RajkummarRao @krishdk everyone is very beautiful i… https://t.co/mMuKBMT8Op"
2018-09-06 11:26:39,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:22:55,"What a amazing  movie #Stree 
Great work by @RajkummarRao 
@ShraddhaKapoor @Aparshakti  @TripathiiPankaj"
2018-09-06 11:22:53,@AnilKapoor @RajkummarRao Good actor
2018-09-06 11:20:48,"RT @teamrb_: #Stree
1st Day :- 06.83cr
2nd Day :- 10.87cr
3rd Day :- 14.57cr
4th Day :- 09.70cr
5th Day :- 06.37cr
6th Day :- 05.75cr*
Tota…"
2018-09-06 11:20:20,@ANURAG10461786 @BajpayeeManoj @RajkummarRao @mehtahansal great actor n great plot
2018-09-06 11:19:45,"RT @dnyana_official: Whattttt #Stree movie
#superduper Combination of #horrorComedy 
Wow @ShraddhaKapoor &amp; @RajkummarRao https://t.co/ULoWv…"
2018-09-06 11:18:54,RT @BajpayeeManoj: Congratulations to the LGBTQ COMMUNITY and fellow citizens.its a victory for all of us. Thank you honorary Supreme Court…
2018-09-06 11:15:02,RT @RajkummarRao: Historic verdict by Supreme Court today. #377
2018-09-06 11:14:12,"RT @TheMmoseen_87: #Stree is Lambi Race Ka Ghoda 
It will Go beyond #satyamevajayate LT collections in next 3-4 Days and Surpass #Gold's co…"
2018-09-06 11:14:04,@RajkummarRao @AniGuha @krishdk @rajnidimoru @Sumitaroraa @ShraddhaKapoor @Aparshakti Buddy Pre-Promotion me he Luc… https://t.co/7zxGqkFN3w
2018-09-06 11:13:30,RT @AniGuha: You guys deserve all the love coming your way. Don’t start counting the money yet. :) #AmarKaushik @krishdk @rajnidimoru @Sumi…
2018-09-06 11:12:47,"RT @AdarshdvN: This is 😂😂😂
@Varun_dvn @ShraddhaKapoor @AnushkaSharma @RajkummarRao 
#Stree #SuiDhaagaMadeInIndia https://t.co/XsC3fuG7Ow"
